<TICKER>,<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
EURUSD,20010104,044500,0.9301,0.9301,0.9301,0.9301,4
EURUSD,20010104,044600,0.9301,0.9302,0.9301,0.9302,4
EURUSD,20010104,044700,0.9302,0.9303,0.9302,0.9303,4
EURUSD,20010104,044800,0.9303,0.9303,0.9303,0.9303,4
EURUSD,20010104,044900,0.9303,0.9303,0.9303,0.9303,4
EURUSD,20010104,045000,0.9303,0.9303,0.9303,0.9303,4
EURUSD,20010104,045100,0.9302,0.9303,0.9302,0.9303,4
EURUSD,20010104,045200,0.9303,0.9303,0.9303,0.9303,4
EURUSD,20010104,045300,0.9303,0.9303,0.9303,0.9303,4
EURUSD,20010104,045500,0.9303,0.9303,0.9303,0.9303,4
EURUSD,20010104,045600,0.9303,0.9303,0.9303,0.9303,4
EURUSD,20010104,045700,0.9304,0.9304,0.9303,0.9303,4
EURUSD,20010104,045800,0.9303,0.9303,0.9303,0.9303,4
EURUSD,20010104,045900,0.9303,0.9303,0.9303,0.9303,4
EURUSD,20010104,050000,0.9303,0.9303,0.9303,0.9303,4
EURUSD,20010104,050100,0.9303,0.9303,0.9303,0.9303,4
EURUSD,20010104,050200,0.9304,0.9304,0.9304,0.9304,4
EURUSD,20010104,050400,0.9304,0.9304,0.9304,0.9304,4
EURUSD,20010104,050500,0.9304,0.9304,0.9304,0.9304,4
EURUSD,20010104,050600,0.9304,0.9304,0.9304,0.9304,4
EURUSD,20010104,050700,0.9304,0.9304,0.9303,0.9303,4
EURUSD,20010104,050800,0.9303,0.9303,0.9303,0.9303,4
EURUSD,20010104,050900,0.9303,0.9303,0.9303,0.9303,4
EURUSD,20010104,051000,0.9303,0.9303,0.9303,0.9303,4
EURUSD,20010104,051100,0.9303,0.9303,0.9303,0.9303,4
EURUSD,20010104,051200,0.9303,0.9303,0.9303,0.9303,4
EURUSD,20010104,051300,0.9303,0.9303,0.9303,0.9303,4
EURUSD,20010104,051400,0.9302,0.9303,0.9302,0.9303,4
EURUSD,20010104,051500,0.9303,0.9303,0.9303,0.9303,4
EURUSD,20010104,051600,0.9303,0.9303,0.9303,0.9303,4
EURUSD,20010104,051700,0.9303,0.9303,0.9303,0.9303,4
EURUSD,20010104,051800,0.9303,0.9303,0.9303,0.9303,4
EURUSD,20010104,051900,0.9303,0.9303,0.9302,0.9302,4
EURUSD,20010104,052000,0.9302,0.9302,0.9302,0.9302,4
EURUSD,20010104,052100,0.9302,0.9302,0.9302,0.9302,4
EURUSD,20010104,052200,0.9302,0.9302,0.9302,0.9302,4
EURUSD,20010104,052300,0.9302,0.9302,0.9301,0.9302,4
EURUSD,20010104,052400,0.9302,0.9302,0.9301,0.9301,4
EURUSD,20010104,052500,0.9301,0.9302,0.9301,0.9302,4
EURUSD,20010104,052600,0.9302,0.9302,0.9302,0.9302,4
EURUSD,20010104,052700,0.9302,0.9302,0.9302,0.9302,4
EURUSD,20010104,052800,0.9302,0.9302,0.9302,0.9302,4
EURUSD,20010104,052900,0.9302,0.9302,0.9302,0.9302,4
EURUSD,20010104,053000,0.9303,0.9303,0.9303,0.9303,4
EURUSD,20010104,053100,0.9303,0.9303,0.9303,0.9303,4
EURUSD,20010104,053200,0.9303,0.9303,0.9303,0.9303,4
EURUSD,20010104,053300,0.9302,0.9302,0.9302,0.9302,4
EURUSD,20010104,053400,0.9302,0.9302,0.9302,0.9302,4
EURUSD,20010104,053500,0.9302,0.9302,0.9301,0.9301,4
EURUSD,20010104,053600,0.9301,0.9301,0.9301,0.9301,4
EURUSD,20010104,053700,0.9301,0.9301,0.9301,0.9301,4
EURUSD,20010104,053800,0.9301,0.9301,0.9301,0.9301,4
EURUSD,20010104,053900,0.9300,0.9300,0.9298,0.9298,4
EURUSD,20010104,054000,0.9298,0.9298,0.9298,0.9298,4
EURUSD,20010104,054100,0.9299,0.9299,0.9298,0.9298,4
EURUSD,20010104,054200,0.9298,0.9298,0.9296,0.9297,4
EURUSD,20010104,054300,0.9297,0.9297,0.9297,0.9297,4
EURUSD,20010104,054400,0.9297,0.9297,0.9297,0.9297,4
EURUSD,20010104,054500,0.9297,0.9297,0.9297,0.9297,4
EURUSD,20010104,054600,0.9297,0.9297,0.9297,0.9297,4
EURUSD,20010104,054700,0.9297,0.9300,0.9297,0.9300,4
EURUSD,20010104,054800,0.9300,0.9300,0.9300,0.9300,4
EURUSD,20010104,054900,0.9300,0.9301,0.9300,0.9300,4
EURUSD,20010104,055000,0.9300,0.9300,0.9298,0.9298,4
EURUSD,20010104,055100,0.9299,0.9299,0.9299,0.9299,4
EURUSD,20010104,055200,0.9298,0.9298,0.9295,0.9295,4
EURUSD,20010104,055300,0.9295,0.9295,0.9295,0.9295,4
EURUSD,20010104,055400,0.9295,0.9295,0.9293,0.9293,4
EURUSD,20010104,055500,0.9292,0.9293,0.9291,0.9293,4
EURUSD,20010104,055600,0.9293,0.9293,0.9292,0.9293,4
EURUSD,20010104,055700,0.9293,0.9293,0.9291,0.9291,4
EURUSD,20010104,055800,0.9291,0.9291,0.9291,0.9291,4
EURUSD,20010104,055900,0.9291,0.9291,0.9290,0.9291,4
EURUSD,20010104,060000,0.9291,0.9291,0.9291,0.9291,4
EURUSD,20010104,060100,0.9291,0.9291,0.9290,0.9290,4
EURUSD,20010104,060200,0.9290,0.9290,0.9290,0.9290,4
EURUSD,20010104,060300,0.9290,0.9290,0.9290,0.9290,4
EURUSD,20010104,060400,0.9290,0.9290,0.9290,0.9290,4
EURUSD,20010104,060500,0.9291,0.9292,0.9291,0.9292,4
EURUSD,20010104,060600,0.9292,0.9293,0.9292,0.9292,4
EURUSD,20010104,060700,0.9291,0.9292,0.9291,0.9292,4
EURUSD,20010104,060800,0.9292,0.9292,0.9292,0.9292,4
EURUSD,20010104,060900,0.9292,0.9292,0.9291,0.9291,4
EURUSD,20010104,061000,0.9291,0.9291,0.9291,0.9291,4
EURUSD,20010104,061100,0.9291,0.9293,0.9291,0.9293,4
EURUSD,20010104,061200,0.9293,0.9294,0.9293,0.9293,4
EURUSD,20010104,061300,0.9293,0.9294,0.9293,0.9294,4
EURUSD,20010104,061400,0.9294,0.9297,0.9294,0.9296,4
EURUSD,20010104,061500,0.9297,0.9298,0.9297,0.9298,4
EURUSD,20010104,061600,0.9298,0.9298,0.9298,0.9298,4
EURUSD,20010104,061700,0.9299,0.9301,0.9299,0.9301,4
EURUSD,20010104,061800,0.9301,0.9301,0.9301,0.9301,4
EURUSD,20010104,061900,0.9301,0.9303,0.9301,0.9302,4
EURUSD,20010104,062000,0.9302,0.9302,0.9302,0.9302,4
EURUSD,20010104,062100,0.9302,0.9302,0.9302,0.9302,4
EURUSD,20010104,062200,0.9302,0.9304,0.9302,0.9304,4
EURUSD,20010104,062300,0.9304,0.9305,0.9304,0.9305,4
EURUSD,20010104,062400,0.9305,0.9305,0.9305,0.9305,4
EURUSD,20010104,062500,0.9305,0.9305,0.9305,0.9305,4
EURUSD,20010104,062600,0.9305,0.9306,0.9305,0.9306,4
EURUSD,20010104,062700,0.9306,0.9306,0.9306,0.9306,4
EURUSD,20010104,062800,0.9306,0.9306,0.9305,0.9305,4
EURUSD,20010104,062900,0.9305,0.9305,0.9305,0.9305,4
EURUSD,20010104,063000,0.9305,0.9305,0.9305,0.9305,4
EURUSD,20010104,063100,0.9305,0.9305,0.9305,0.9305,4
EURUSD,20010104,063200,0.9305,0.9305,0.9304,0.9304,4
EURUSD,20010104,063300,0.9304,0.9304,0.9304,0.9304,4
EURUSD,20010104,063400,0.9304,0.9304,0.9304,0.9304,4
EURUSD,20010104,063500,0.9304,0.9304,0.9304,0.9304,4
EURUSD,20010104,063600,0.9304,0.9304,0.9304,0.9304,4
EURUSD,20010104,063700,0.9304,0.9305,0.9304,0.9305,4
EURUSD,20010104,063800,0.9305,0.9305,0.9304,0.9304,4
EURUSD,20010104,063900,0.9304,0.9304,0.9304,0.9304,4
EURUSD,20010104,064000,0.9305,0.9306,0.9305,0.9305,4
EURUSD,20010104,064100,0.9306,0.9306,0.9305,0.9306,4
EURUSD,20010104,064200,0.9306,0.9306,0.9306,0.9306,4
EURUSD,20010104,064300,0.9306,0.9306,0.9306,0.9306,4
EURUSD,20010104,064400,0.9306,0.9306,0.9306,0.9306,4
EURUSD,20010104,064500,0.9306,0.9306,0.9306,0.9306,4
EURUSD,20010104,064600,0.9306,0.9311,0.9306,0.9311,4
EURUSD,20010104,064700,0.9311,0.9315,0.9311,0.9315,4
EURUSD,20010104,064800,0.9315,0.9316,0.9315,0.9316,4
EURUSD,20010104,064900,0.9315,0.9316,0.9315,0.9316,4
EURUSD,20010104,065000,0.9316,0.9316,0.9316,0.9316,4
EURUSD,20010104,065100,0.9316,0.9316,0.9316,0.9316,4
EURUSD,20010104,065200,0.9317,0.9318,0.9317,0.9318,4
EURUSD,20010104,065300,0.9318,0.9320,0.9318,0.9320,4
EURUSD,20010104,065400,0.9320,0.9323,0.9319,0.9323,4
EURUSD,20010104,065500,0.9323,0.9323,0.9322,0.9322,4
EURUSD,20010104,065600,0.9323,0.9324,0.9323,0.9323,4
EURUSD,20010104,065700,0.9324,0.9324,0.9324,0.9324,4
EURUSD,20010104,065800,0.9324,0.9324,0.9320,0.9320,4
EURUSD,20010104,065900,0.9319,0.9320,0.9319,0.9320,4
EURUSD,20010104,070000,0.9320,0.9320,0.9320,0.9320,4
EURUSD,20010104,070100,0.9319,0.9319,0.9318,0.9319,4
EURUSD,20010104,070200,0.9319,0.9319,0.9319,0.9319,4
EURUSD,20010104,070300,0.9320,0.9320,0.9319,0.9320,4
EURUSD,20010104,070400,0.9321,0.9325,0.9321,0.9324,4
EURUSD,20010104,070500,0.9325,0.9325,0.9323,0.9324,4
EURUSD,20010104,070600,0.9325,0.9325,0.9323,0.9325,4
EURUSD,20010104,070700,0.9326,0.9326,0.9325,0.9325,4
EURUSD,20010104,070800,0.9326,0.9329,0.9326,0.9327,4
EURUSD,20010104,070900,0.9328,0.9328,0.9326,0.9328,4
EURUSD,20010104,071000,0.9327,0.9330,0.9327,0.9328,4
EURUSD,20010104,071100,0.9329,0.9332,0.9329,0.9332,4
EURUSD,20010104,071200,0.9331,0.9335,0.9331,0.9335,4
EURUSD,20010104,071300,0.9336,0.9336,0.9335,0.9335,4
EURUSD,20010104,071400,0.9335,0.9335,0.9334,0.9335,4
EURUSD,20010104,071500,0.9335,0.9336,0.9334,0.9336,4
EURUSD,20010104,071600,0.9336,0.9337,0.9336,0.9337,4
EURUSD,20010104,071700,0.9337,0.9337,0.9331,0.9333,4
EURUSD,20010104,071800,0.9331,0.9332,0.9330,0.9331,4
EURUSD,20010104,071900,0.9331,0.9333,0.9331,0.9333,4
EURUSD,20010104,072000,0.9333,0.9336,0.9333,0.9336,4
EURUSD,20010104,072100,0.9336,0.9337,0.9336,0.9336,4
EURUSD,20010104,072200,0.9337,0.9342,0.9337,0.9342,4
EURUSD,20010104,072300,0.9341,0.9344,0.9341,0.9344,4
EURUSD,20010104,072400,0.9343,0.9343,0.9340,0.9340,4
EURUSD,20010104,072500,0.9341,0.9343,0.9340,0.9342,4
EURUSD,20010104,072600,0.9342,0.9343,0.9342,0.9343,4
EURUSD,20010104,072700,0.9344,0.9348,0.9344,0.9347,4
EURUSD,20010104,072800,0.9348,0.9351,0.9347,0.9351,4
EURUSD,20010104,072900,0.9352,0.9357,0.9351,0.9356,4
EURUSD,20010104,073000,0.9359,0.9363,0.9358,0.9362,4
EURUSD,20010104,073100,0.9364,0.9364,0.9361,0.9362,4
EURUSD,20010104,073200,0.9361,0.9363,0.9361,0.9362,4
EURUSD,20010104,073300,0.9363,0.9363,0.9360,0.9362,4
EURUSD,20010104,073400,0.9362,0.9362,0.9361,0.9361,4
EURUSD,20010104,073500,0.9360,0.9361,0.9354,0.9355,4
EURUSD,20010104,073600,0.9354,0.9355,0.9353,0.9354,4
EURUSD,20010104,073700,0.9355,0.9359,0.9354,0.9359,4
EURUSD,20010104,073800,0.9359,0.9365,0.9358,0.9365,4
EURUSD,20010104,073900,0.9365,0.9365,0.9363,0.9365,4
EURUSD,20010104,074000,0.9365,0.9368,0.9365,0.9368,4
EURUSD,20010104,074100,0.9367,0.9370,0.9367,0.9370,4
EURUSD,20010104,074200,0.9370,0.9370,0.9361,0.9361,4
EURUSD,20010104,074300,0.9360,0.9360,0.9357,0.9359,4
EURUSD,20010104,074400,0.9360,0.9362,0.9358,0.9362,4
EURUSD,20010104,074500,0.9363,0.9363,0.9361,0.9362,4
EURUSD,20010104,074600,0.9363,0.9366,0.9363,0.9364,4
EURUSD,20010104,074700,0.9363,0.9371,0.9362,0.9369,4
EURUSD,20010104,074800,0.9369,0.9369,0.9365,0.9368,4
EURUSD,20010104,074900,0.9367,0.9374,0.9367,0.9374,4
EURUSD,20010104,075000,0.9373,0.9377,0.9373,0.9377,4
EURUSD,20010104,075100,0.9380,0.9385,0.9380,0.9384,4
EURUSD,20010104,075200,0.9385,0.9385,0.9383,0.9384,4
EURUSD,20010104,075300,0.9385,0.9386,0.9383,0.9383,4
EURUSD,20010104,075400,0.9383,0.9384,0.9383,0.9383,4
EURUSD,20010104,075500,0.9382,0.9382,0.9380,0.9382,4
EURUSD,20010104,075600,0.9381,0.9382,0.9379,0.9381,4
EURUSD,20010104,075700,0.9382,0.9383,0.9377,0.9380,4
EURUSD,20010104,075800,0.9379,0.9397,0.9379,0.9396,4
EURUSD,20010104,075900,0.9398,0.9416,0.9398,0.9416,4
EURUSD,20010104,080000,0.9414,0.9432,0.9414,0.9426,4
EURUSD,20010104,080100,0.9425,0.9427,0.9421,0.9422,4
EURUSD,20010104,080200,0.9423,0.9442,0.9423,0.9442,4
EURUSD,20010104,080300,0.9440,0.9441,0.9434,0.9434,4
EURUSD,20010104,080400,0.9433,0.9444,0.9433,0.9438,4
EURUSD,20010104,080500,0.9438,0.9456,0.9437,0.9451,4
EURUSD,20010104,080600,0.9453,0.9477,0.9453,0.9477,4
EURUSD,20010104,080700,0.9479,0.9488,0.9475,0.9475,4
EURUSD,20010104,080800,0.9471,0.9474,0.9464,0.9464,4
EURUSD,20010104,080900,0.9465,0.9465,0.9459,0.9460,4
EURUSD,20010104,081000,0.9461,0.9461,0.9459,0.9460,4
EURUSD,20010104,081100,0.9460,0.9460,0.9455,0.9456,4
EURUSD,20010104,081200,0.9457,0.9463,0.9456,0.9463,4
EURUSD,20010104,081300,0.9462,0.9463,0.9455,0.9455,4
EURUSD,20010104,081400,0.9456,0.9457,0.9451,0.9451,4
EURUSD,20010104,081500,0.9451,0.9452,0.9450,0.9451,4
EURUSD,20010104,081600,0.9452,0.9452,0.9444,0.9446,4
EURUSD,20010104,081700,0.9446,0.9449,0.9446,0.9447,4
EURUSD,20010104,081800,0.9447,0.9453,0.9446,0.9451,4
EURUSD,20010104,081900,0.9451,0.9451,0.9445,0.9447,4
EURUSD,20010104,082000,0.9446,0.9452,0.9446,0.9448,4
EURUSD,20010104,082100,0.9448,0.9451,0.9447,0.9451,4
EURUSD,20010104,082200,0.9450,0.9450,0.9445,0.9446,4
EURUSD,20010104,082300,0.9445,0.9448,0.9445,0.9447,4
EURUSD,20010104,082400,0.9446,0.9446,0.9440,0.9441,4
EURUSD,20010104,082500,0.9441,0.9442,0.9439,0.9439,4
EURUSD,20010104,082600,0.9438,0.9439,0.9434,0.9434,4
EURUSD,20010104,082700,0.9435,0.9438,0.9434,0.9437,4
EURUSD,20010104,082800,0.9438,0.9438,0.9434,0.9435,4
EURUSD,20010104,082900,0.9436,0.9436,0.9432,0.9434,4
EURUSD,20010104,083000,0.9434,0.9436,0.9434,0.9434,4
EURUSD,20010104,083100,0.9433,0.9440,0.9433,0.9440,4
EURUSD,20010104,083200,0.9439,0.9441,0.9438,0.9441,4
EURUSD,20010104,083300,0.9440,0.9440,0.9435,0.9437,4
EURUSD,20010104,083400,0.9438,0.9444,0.9437,0.9444,4
EURUSD,20010104,083500,0.9443,0.9444,0.9440,0.9441,4
EURUSD,20010104,083600,0.9442,0.9442,0.9438,0.9438,4
EURUSD,20010104,083700,0.9439,0.9441,0.9438,0.9441,4
EURUSD,20010104,083800,0.9442,0.9445,0.9441,0.9442,4
EURUSD,20010104,083900,0.9443,0.9446,0.9443,0.9446,4
EURUSD,20010104,084000,0.9446,0.9446,0.9441,0.9441,4
EURUSD,20010104,084100,0.9440,0.9440,0.9435,0.9437,4
EURUSD,20010104,084200,0.9436,0.9436,0.9433,0.9435,4
EURUSD,20010104,084300,0.9436,0.9437,0.9434,0.9434,4
EURUSD,20010104,084400,0.9435,0.9437,0.9435,0.9436,4
EURUSD,20010104,084500,0.9437,0.9437,0.9435,0.9437,4
EURUSD,20010104,084600,0.9436,0.9438,0.9436,0.9438,4
EURUSD,20010104,084700,0.9437,0.9438,0.9437,0.9437,4
EURUSD,20010104,084800,0.9438,0.9439,0.9437,0.9438,4
EURUSD,20010104,084900,0.9439,0.9439,0.9438,0.9438,4
EURUSD,20010104,085000,0.9439,0.9441,0.9438,0.9441,4
EURUSD,20010104,085100,0.9441,0.9444,0.9441,0.9442,4
EURUSD,20010104,085200,0.9442,0.9442,0.9441,0.9441,4
EURUSD,20010104,085300,0.9442,0.9445,0.9442,0.9444,4
EURUSD,20010104,085400,0.9444,0.9447,0.9443,0.9447,4
EURUSD,20010104,085500,0.9446,0.9449,0.9446,0.9447,4
EURUSD,20010104,085600,0.9447,0.9447,0.9445,0.9446,4
EURUSD,20010104,085700,0.9446,0.9447,0.9444,0.9447,4
EURUSD,20010104,085800,0.9448,0.9455,0.9448,0.9455,4
EURUSD,20010104,085900,0.9455,0.9460,0.9455,0.9458,4
EURUSD,20010104,090000,0.9459,0.9459,0.9454,0.9455,4
EURUSD,20010104,090100,0.9456,0.9456,0.9454,0.9455,4
EURUSD,20010104,090200,0.9456,0.9456,0.9452,0.9452,4
EURUSD,20010104,090300,0.9452,0.9452,0.9448,0.9448,4
EURUSD,20010104,090400,0.9447,0.9452,0.9447,0.9450,4
EURUSD,20010104,090500,0.9449,0.9451,0.9449,0.9451,4
EURUSD,20010104,090600,0.9450,0.9451,0.9449,0.9450,4
EURUSD,20010104,090700,0.9449,0.9451,0.9448,0.9449,4
EURUSD,20010104,090800,0.9451,0.9452,0.9449,0.9449,4
EURUSD,20010104,090900,0.9449,0.9451,0.9449,0.9451,4
EURUSD,20010104,091000,0.9452,0.9453,0.9449,0.9449,4
EURUSD,20010104,091100,0.9448,0.9449,0.9448,0.9449,4
EURUSD,20010104,091200,0.9448,0.9451,0.9448,0.9451,4
EURUSD,20010104,091300,0.9452,0.9452,0.9449,0.9449,4
EURUSD,20010104,091400,0.9451,0.9451,0.9449,0.9449,4
EURUSD,20010104,091500,0.9448,0.9449,0.9448,0.9449,4
EURUSD,20010104,091600,0.9448,0.9448,0.9445,0.9446,4
EURUSD,20010104,091700,0.9445,0.9447,0.9445,0.9446,4
EURUSD,20010104,091800,0.9445,0.9447,0.9444,0.9447,4
EURUSD,20010104,091900,0.9446,0.9449,0.9446,0.9449,4
EURUSD,20010104,092000,0.9448,0.9449,0.9447,0.9449,4
EURUSD,20010104,092100,0.9449,0.9451,0.9448,0.9451,4
EURUSD,20010104,092200,0.9450,0.9452,0.9450,0.9450,4
EURUSD,20010104,092300,0.9451,0.9451,0.9449,0.9449,4
EURUSD,20010104,092400,0.9448,0.9450,0.9448,0.9448,4
EURUSD,20010104,092500,0.9448,0.9453,0.9448,0.9452,4
EURUSD,20010104,092600,0.9453,0.9458,0.9453,0.9456,4
EURUSD,20010104,092700,0.9455,0.9460,0.9455,0.9459,4
EURUSD,20010104,092800,0.9459,0.9459,0.9455,0.9456,4
EURUSD,20010104,092900,0.9455,0.9457,0.9455,0.9457,4
EURUSD,20010104,093000,0.9456,0.9464,0.9456,0.9462,4
EURUSD,20010104,093100,0.9463,0.9468,0.9463,0.9467,4
EURUSD,20010104,093200,0.9466,0.9467,0.9466,0.9466,4
EURUSD,20010104,093300,0.9467,0.9467,0.9464,0.9465,4
EURUSD,20010104,093400,0.9464,0.9466,0.9464,0.9465,4
EURUSD,20010104,093500,0.9465,0.9465,0.9462,0.9462,4
EURUSD,20010104,093600,0.9463,0.9463,0.9457,0.9458,4
EURUSD,20010104,093700,0.9457,0.9458,0.9451,0.9451,4
EURUSD,20010104,093800,0.9452,0.9452,0.9450,0.9450,4
EURUSD,20010104,093900,0.9451,0.9454,0.9451,0.9454,4
EURUSD,20010104,094000,0.9455,0.9458,0.9454,0.9457,4
EURUSD,20010104,094100,0.9456,0.9456,0.9454,0.9454,4
EURUSD,20010104,094200,0.9454,0.9454,0.9450,0.9450,4
EURUSD,20010104,094300,0.9451,0.9453,0.9446,0.9446,4
EURUSD,20010104,094400,0.9448,0.9448,0.9447,0.9447,4
EURUSD,20010104,094500,0.9448,0.9452,0.9448,0.9452,4
EURUSD,20010104,094600,0.9453,0.9454,0.9450,0.9451,4
EURUSD,20010104,094700,0.9450,0.9450,0.9448,0.9449,4
EURUSD,20010104,094800,0.9449,0.9450,0.9448,0.9450,4
EURUSD,20010104,094900,0.9449,0.9452,0.9448,0.9452,4
EURUSD,20010104,095000,0.9452,0.9454,0.9451,0.9453,4
EURUSD,20010104,095100,0.9452,0.9457,0.9452,0.9457,4
EURUSD,20010104,095200,0.9456,0.9460,0.9455,0.9460,4
EURUSD,20010104,095300,0.9459,0.9463,0.9457,0.9463,4
EURUSD,20010104,095400,0.9464,0.9464,0.9461,0.9461,4
EURUSD,20010104,095500,0.9461,0.9466,0.9459,0.9466,4
EURUSD,20010104,095600,0.9467,0.9470,0.9467,0.9469,4
EURUSD,20010104,095700,0.9468,0.9474,0.9468,0.9473,4
EURUSD,20010104,095800,0.9473,0.9473,0.9472,0.9473,4
EURUSD,20010104,095900,0.9473,0.9473,0.9471,0.9472,4
EURUSD,20010104,100000,0.9471,0.9472,0.9467,0.9467,4
EURUSD,20010104,100100,0.9466,0.9467,0.9464,0.9464,4
EURUSD,20010104,100200,0.9464,0.9464,0.9462,0.9462,4
EURUSD,20010104,100300,0.9462,0.9464,0.9462,0.9464,4
EURUSD,20010104,100400,0.9464,0.9470,0.9464,0.9470,4
EURUSD,20010104,100500,0.9471,0.9473,0.9471,0.9471,4
EURUSD,20010104,100600,0.9471,0.9476,0.9471,0.9475,4
EURUSD,20010104,100700,0.9475,0.9476,0.9473,0.9474,4
EURUSD,20010104,100800,0.9473,0.9474,0.9472,0.9473,4
EURUSD,20010104,100900,0.9474,0.9477,0.9474,0.9475,4
EURUSD,20010104,101000,0.9474,0.9477,0.9474,0.9477,4
EURUSD,20010104,101100,0.9476,0.9479,0.9476,0.9476,4
EURUSD,20010104,101200,0.9476,0.9480,0.9476,0.9480,4
EURUSD,20010104,101300,0.9478,0.9483,0.9478,0.9480,4
EURUSD,20010104,101400,0.9479,0.9485,0.9479,0.9483,4
EURUSD,20010104,101500,0.9484,0.9485,0.9483,0.9483,4
EURUSD,20010104,101600,0.9482,0.9483,0.9481,0.9481,4
EURUSD,20010104,101700,0.9480,0.9482,0.9480,0.9482,4
EURUSD,20010104,101800,0.9483,0.9483,0.9480,0.9481,4
EURUSD,20010104,101900,0.9482,0.9483,0.9480,0.9482,4
EURUSD,20010104,102000,0.9483,0.9486,0.9483,0.9485,4
EURUSD,20010104,102100,0.9487,0.9489,0.9485,0.9489,4
EURUSD,20010104,102200,0.9492,0.9499,0.9489,0.9499,4
EURUSD,20010104,102300,0.9512,0.9512,0.9511,0.9511,4
EURUSD,20010104,102400,0.9497,0.9503,0.9497,0.9503,4
EURUSD,20010104,102500,0.9510,0.9510,0.9510,0.9510,4
EURUSD,20010104,102600,0.9512,0.9514,0.9512,0.9514,4
EURUSD,20010104,102700,0.9515,0.9515,0.9508,0.9509,4
EURUSD,20010104,102800,0.9508,0.9510,0.9507,0.9507,4
EURUSD,20010104,102900,0.9506,0.9506,0.9504,0.9505,4
EURUSD,20010104,103000,0.9504,0.9505,0.9503,0.9503,4
EURUSD,20010104,103100,0.9504,0.9505,0.9502,0.9503,4
EURUSD,20010104,103200,0.9503,0.9505,0.9502,0.9505,4
EURUSD,20010104,103300,0.9504,0.9505,0.9503,0.9503,4
EURUSD,20010104,103400,0.9502,0.9505,0.9502,0.9505,4
EURUSD,20010104,103500,0.9506,0.9507,0.9504,0.9505,4
EURUSD,20010104,103600,0.9506,0.9508,0.9505,0.9508,4
EURUSD,20010104,103700,0.9508,0.9509,0.9506,0.9506,4
EURUSD,20010104,103800,0.9505,0.9507,0.9504,0.9507,4
EURUSD,20010104,103900,0.9507,0.9510,0.9507,0.9510,4
EURUSD,20010104,104000,0.9509,0.9510,0.9506,0.9507,4
EURUSD,20010104,104100,0.9506,0.9506,0.9504,0.9504,4
EURUSD,20010104,104200,0.9503,0.9505,0.9503,0.9505,4
EURUSD,20010104,104300,0.9505,0.9506,0.9505,0.9506,4
EURUSD,20010104,104400,0.9506,0.9506,0.9503,0.9505,4
EURUSD,20010104,104500,0.9505,0.9506,0.9505,0.9505,4
EURUSD,20010104,104600,0.9506,0.9506,0.9505,0.9505,4
EURUSD,20010104,104700,0.9506,0.9506,0.9505,0.9506,4
EURUSD,20010104,104800,0.9505,0.9507,0.9505,0.9505,4
EURUSD,20010104,104900,0.9506,0.9506,0.9503,0.9503,4
EURUSD,20010104,105000,0.9504,0.9505,0.9503,0.9504,4
EURUSD,20010104,105100,0.9504,0.9505,0.9504,0.9504,4
EURUSD,20010104,105200,0.9504,0.9504,0.9504,0.9504,4
EURUSD,20010104,105300,0.9504,0.9505,0.9504,0.9505,4
EURUSD,20010104,105400,0.9505,0.9505,0.9503,0.9504,4
EURUSD,20010104,105500,0.9504,0.9504,0.9502,0.9503,4
EURUSD,20010104,105600,0.9502,0.9504,0.9500,0.9500,4
EURUSD,20010104,105700,0.9499,0.9500,0.9496,0.9500,4
EURUSD,20010104,105800,0.9499,0.9503,0.9499,0.9503,4
EURUSD,20010104,105900,0.9502,0.9504,0.9502,0.9504,4
EURUSD,20010104,110000,0.9503,0.9504,0.9503,0.9503,4
EURUSD,20010104,110100,0.9502,0.9502,0.9498,0.9498,4
EURUSD,20010104,110200,0.9497,0.9497,0.9492,0.9494,4
EURUSD,20010104,110300,0.9495,0.9495,0.9491,0.9495,4
EURUSD,20010104,110400,0.9494,0.9496,0.9491,0.9491,4
EURUSD,20010104,110500,0.9490,0.9490,0.9489,0.9490,4
EURUSD,20010104,110600,0.9489,0.9489,0.9485,0.9485,4
EURUSD,20010104,110700,0.9485,0.9485,0.9482,0.9483,4
EURUSD,20010104,110800,0.9482,0.9482,0.9481,0.9481,4
EURUSD,20010104,110900,0.9481,0.9481,0.9480,0.9480,4
EURUSD,20010104,111000,0.9481,0.9484,0.9481,0.9483,4
EURUSD,20010104,111100,0.9482,0.9484,0.9482,0.9483,4
EURUSD,20010104,111200,0.9483,0.9488,0.9483,0.9488,4
EURUSD,20010104,111300,0.9489,0.9489,0.9485,0.9485,4
EURUSD,20010104,111400,0.9485,0.9486,0.9483,0.9483,4
EURUSD,20010104,111500,0.9482,0.9484,0.9481,0.9481,4
EURUSD,20010104,111600,0.9478,0.9478,0.9476,0.9476,4
EURUSD,20010104,111700,0.9477,0.9477,0.9465,0.9467,4
EURUSD,20010104,111800,0.9468,0.9469,0.9463,0.9463,4
EURUSD,20010104,111900,0.9464,0.9464,0.9463,0.9463,4
EURUSD,20010104,112000,0.9463,0.9463,0.9457,0.9458,4
EURUSD,20010104,112100,0.9459,0.9463,0.9459,0.9463,4
EURUSD,20010104,112200,0.9463,0.9466,0.9463,0.9466,4
EURUSD,20010104,112300,0.9467,0.9469,0.9467,0.9468,4
EURUSD,20010104,112400,0.9468,0.9468,0.9462,0.9463,4
